pred,test,diff
563221.94,112.01,563109.9275
473054.12,112.01,472942.115
596390.75,112.01,596278.74
470149.7,119.0,470030.6875
656991.2,138.54,656852.6475
636882.25,80.08,636802.17
398636.16,118.0,398518.15625
506860.06,132.67,506727.3925
497015.44,125.1,496890.3375
303676.78,80.75,303596.03125
330028.44,94.99999999999999,329933.4375
321637.03,76.84,321560.19125
551851.5,115.5,551736.0
411015.3,110.75,410904.5625
511611.97,119.85000000000001,511492.11875
270714.2,80.75,270633.4375
178573.28,68.69,178504.59125
181778.17,68.69,181709.481875
539812.3,91.36,539720.9525
363747.72,100.73,363646.98875
261863.83,80.75,261783.078125
478537.2,110.15,478427.0375
343351.66,75.44,343276.21625
472428.34,101.15,472327.19375
445214.7,99.0,445115.6875
397098.9,105.9,396993.00625
369803.97,119.0,369684.96875
549701.5,109.0,549592.5
357749.9,117.28999999999999,357632.61625
332520.75,93.6,332427.15
277484.94,103.42,277381.5175
371167.06,90.0,371077.0625
350586.0,85.0,350501.0
663984.44,140.4,663844.0375
545532.56,140.4,545392.1625
410481.0,102.43,410378.57
686267.4,158.0,686109.375
432917.62,104.0,432813.625
466330.16,104.0,466226.15625
402362.75,85.32,402277.43
366824.72,108.29000000000002,366716.42875
366824.72,108.29000000000002,366716.42875
484396.1,111.35,484284.74375
602156.5,139.0,602017.5
737253.1,109.0,737144.125
335821.6,84.31,335737.28375
911553.3,109.0,911444.3125
665064.94,141.95,664922.9875
396473.3,94.99999999999999,396378.3125
409198.6,87.12,409111.47375
420232.88,111.35,420121.525
173988.22,75.0,173913.21875
658846.94,157.5,658689.4375
427221.25,141.95,427079.3
460842.53,141.95,460700.58125
316991.94,85.49999999999999,316906.4375
316991.94,85.49999999999999,316906.4375
1129985.1,101.15,1129883.975
1129985.1,101.15,1129883.975
700994.8,87.78,700907.0325
421117.3,104.79999999999998,421012.5125
613851.1,120.7,613730.425
531244.2,119.99999999999999,531124.1875
288685.1,80.75,288604.34375
723074.7,111.35,722963.3375
421384.75,111.35,421273.4
581627.25,124.09999999999998,581503.15
222642.19,100.73,222541.4575
284389.4,82.61,284306.79625
431232.44,120.94999999999999,431111.4875
387518.22,119.99999999999999,387398.21875
270441.78,80.75,270361.03125
586535.44,172.00000000000003,586363.4375
656062.7,140.4,655922.2875
210920.17,105.0,210815.171875
397047.2,100.73,396946.4575
419965.9,141.95,419823.95625
350716.5,102.09999999999998,350614.4
446138.5,111.35,446027.15
459843.34,100.0,459743.34375
430818.5,119.0,430699.5
511611.97,119.85000000000001,511492.11875
555653.25,109.0,555544.25
537380.75,126.9,537253.85
371167.06,90.0,371077.0625
320388.38,87.67,320300.705
186664.78,66.71,186598.07125
186664.78,66.71,186598.07125
493886.75,113.46,493773.29
381463.56,96.99,381366.5725
531495.7,143.1,531352.5875
758599.6,150.0,758449.625
387498.2,108.11,387390.0775
387498.2,108.11,387390.0775
655915.7,149.0,655766.6875
318433.53,80.85,318352.68125
464451.94,127.48,464324.4575
-115738.66,0.0,-115738.65625
431261.8,75.0,431186.8125
-59309.434,0.0,-59309.43359375
497593.25,129.0,497464.25
640578.0,140.4,640437.6
621565.06,148.0,621417.0625
192335.66,105.4,192230.25625
499048.88,132.08,498916.795
376575.6,94.0,376481.59375
481824.97,134.7,481690.26875
635491.4,140.4,635350.975
592894.4,140.4,592753.975
136408.03,75.0,136333.03125
136408.03,75.0,136333.03125
590613.2,110.0,590503.1875
414681.5,123.11,414558.39
416863.22,102.7,416760.51875
491629.66,118.76,491510.89625
424213.97,119.99999999999999,424093.96875
977539.2,220.99999999999997,977318.1875
636602.56,119.0,636483.5625
390937.62,100.0,390837.625
590613.2,110.0,590503.1875
250602.42,80.75,250521.671875
626685.4,153.67,626531.705
656286.3,136.0,656150.3125
466362.1,100.0,466262.09375
398744.1,100.0,398644.09375
583905.2,139.0,583766.1875
343186.75,104.61,343082.14
397806.38,100.0,397706.375
398744.1,100.0,398644.09375
507439.28,132.6,507306.68125
398744.1,100.0,398644.09375
398744.1,100.0,398644.09375
398744.1,100.0,398644.09375
374797.66,94.5,374703.15625
671960.1,131.0,671829.125
475434.88,159.3,475275.575
398744.1,100.0,398644.09375
398744.1,100.0,398644.09375
398744.1,100.0,398644.09375
398744.1,100.0,398644.09375
398744.1,100.0,398644.09375
-102131.9,0.0,-102131.8984375
472698.16,100.0,472598.15625
398744.1,100.0,398644.09375
398744.1,100.0,398644.09375
398744.1,100.0,398644.09375
372634.6,96.67000000000002,372537.92375
398744.1,100.0,398644.09375
398744.1,100.0,398644.09375
398744.1,100.0,398644.09375
385154.4,100.0,385054.40625
457054.7,121.25,456933.4375
398744.1,100.0,398644.09375
667896.06,140.4,667755.6625
715220.2,149.4,715070.7875
362451.53,85.49999999999999,362366.03125
395340.72,119.99999999999999,395220.71875
405840.56,119.99999999999999,405720.5625
661942.6,140.4,661802.225
625201.4,141.0,625060.375
833224.56,198.90000000000003,833025.6625
398744.1,100.0,398644.09375
372634.6,96.67000000000002,372537.92375
1623628.6,332.57,1623296.055
750467.0,175.95,750291.05
659511.4,140.4,659370.975
618413.0,126.9,618286.1
793991.25,185.85,793805.4
745296.6,185.85,745110.775
511875.06,129.0,511746.0625
539757.06,126.9,539630.1625
702350.2,152.67,702197.5175
547589.94,135.8,547454.1375
66398.766,73.6,66325.165625
532758.0,149.4,532608.6
658118.44,152.67,657965.7675
574360.0,139.0,574221.0
727053.94,187.85,726866.0875
600744.94,159.3,600585.6375
600744.94,159.3,600585.6375
454354.34,106.71,454247.63375
756152.9,170.33,755982.545
452468.2,115.2,452352.9875
654368.94,140.4,654228.5375
612894.0,126.0,612768.0
233813.39,73.45,233739.940625
407307.47,90.95,407216.51875
292172.4,80.75,292091.65625
567710.5,119.99999999999999,567590.5
-75873.37,12.0,-75885.3671875
204491.6,72.25,204419.34375
531458.1,120.18,531337.945
663031.4,156.0,662875.375
538236.9,117.28999999999999,538119.585
512793.06,110.75,512682.3125
476058.4,119.99999999999999,475938.40625
566827.94,139.0,566688.9375
476058.4,119.99999999999999,475938.40625
534312.8,129.2,534183.6125
416422.03,100.0,416322.03125
445034.47,159.3,444875.16875
236961.69,80.75,236880.9375
573743.7,127.5,573616.1875
476058.4,119.99999999999999,475938.40625
698536.7,173.67,698363.0175
416422.03,100.0,416322.03125
407044.25,100.0,406944.25
414772.06,100.0,414672.0625
587716.75,137.65,587579.1
416422.03,100.0,416322.03125
414543.78,119.99999999999999,414423.78125
416422.03,100.0,416322.03125
130162.86,105.84,130057.019375
413643.22,100.0,413543.21875
475528.88,100.0,475428.875
416422.03,100.0,416322.03125
416422.03,100.0,416322.03125
379094.97,90.0,379004.96875
407044.25,100.0,406944.25
416422.03,100.0,416322.03125
475528.88,100.0,475428.875
229916.0,80.75,229835.25
416422.03,100.0,416322.03125
475528.88,100.0,475428.875
229916.0,80.75,229835.25
303446.72,95.4,303351.31875
416639.62,90.0,416549.625
362358.38,80.75,362277.625
362358.38,80.75,362277.625
476058.4,119.99999999999999,475938.40625
476058.4,119.99999999999999,475938.40625
-69096.25,0.0,-69096.25
349450.53,119.85000000000001,349330.68125
354526.9,101.18,354425.72625
476058.4,119.99999999999999,475938.40625
400017.22,119.99999999999999,399897.21875
407022.06,100.0,406922.0625
437871.1,106.2,437764.89375
692349.2,141.0,692208.1875
822089.2,187.85,821901.3375
581605.1,132.6,581472.525
417308.66,117.11,417191.54625
365738.16,80.75,365657.40625
303082.66,89.27,302993.38625
374658.03,98.1,374559.93125
494856.3,119.99999999999999,494736.3125
569276.0,145.8,569130.2
281514.28,80.24,281434.04125
281514.28,80.24,281434.04125
681538.06,163.2,681374.8625
398366.34,109.0,398257.34375
440329.7,119.0,440210.6875
652041.2,149.33,651891.8575
312753.06,93.56,312659.5025
518078.84,136.25,517942.59375
599252.1,140.9,599111.225
721592.6,194.4,721398.225
534740.2,137.4,534602.7875
848741.56,189.9,848551.6625
621999.4,132.0,621867.375
642797.94,150.3,642647.6375
527973.1,131.4,527841.725
553818.44,121.0,553697.4375
506663.47,114.95999999999998,506548.50875
553818.44,121.0,553697.4375
506663.47,114.95999999999998,506548.50875
593392.7,128.59,593264.0975
621999.4,132.0,621867.375
527648.0,132.0,527516.0
426562.88,109.0,426453.875
495990.72,127.15000000000002,495863.56875
619611.5,134.33,619477.17
417780.06,112.42,417667.6425
259307.3,65.0,259242.296875
278901.94,57.5,278844.4375
565812.3,110.0,565702.3125
608259.1,156.3,608102.825
568932.3,144.84,568787.4725
619917.06,137.4,619779.6625
444317.47,109.65,444207.81875
489271.06,126.9,489144.1625
687620.5,149.33,687471.17
464596.66,119.0,464477.65625
304300.88,76.92,304223.955
565812.3,110.0,565702.3125
621999.4,132.0,621867.375
161131.9,75.0,161056.90625
313616.56,83.78,313532.7825
367547.84,115.84,367432.00375
637688.8,132.0,637556.8125
518031.47,123.9,517907.56875
527648.0,132.0,527516.0
562409.0,126.9,562282.1
574119.8,110.0,574009.8125
650878.8,116.99999999999999,650761.8125
442218.1,109.23,442108.86375
621999.4,132.0,621867.375
596441.3,122.40000000000002,596318.9125
515628.06,123.9,515504.1625
666575.0,146.0,666429.0
527648.0,132.0,527516.0
594570.6,116.0,594454.625
637688.8,132.0,637556.8125
463803.6,111.85,463691.74375
355203.34,75.33,355128.01375
621999.4,132.0,621867.375
443553.3,87.95,443465.3625
405078.8,78.95,404999.8625
567180.06,132.0,567048.0625
527648.0,132.0,527516.0
702246.44,167.0,702079.4375
527648.0,132.0,527516.0
648714.3,135.9,648578.4125
183423.17,49.5,183373.671875
621999.4,132.0,621867.375
605791.25,132.0,605659.25
598885.75,132.0,598753.75
351237.88,90.67,351147.205
313754.28,89.28,313665.00125
351237.88,90.67,351147.205
616858.7,116.99999999999999,616741.6875
610825.75,131.7,610694.05
355203.34,75.33,355128.01375
460596.38,119.0,460477.375
565812.3,110.0,565702.3125
565812.3,110.0,565702.3125
-49972.758,0.0,-49972.7578125
276458.25,73.33,276384.92
276458.25,73.33,276384.92
264174.16,73.33,264100.82625
276458.25,73.33,276384.92
297302.84,61.67,297241.17375
276458.25,73.33,276384.92
276458.25,73.33,276384.92
268058.66,73.33,267985.32625
276458.25,73.33,276384.92
360991.16,115.33,360875.82625
276458.25,73.33,276384.92
276458.25,73.33,276384.92
276458.25,73.33,276384.92
259982.97,73.33,259909.63875
276458.25,73.33,276384.92
276458.25,73.33,276384.92
276458.25,73.33,276384.92
261944.64,73.33,261871.310625
276458.25,73.33,276384.92
-5474.4907,0.0,-5474.49072265625
601611.94,111.00000000000001,601500.9375
476606.4,119.85000000000001,476486.55625
259982.97,73.33,259909.63875
276458.25,73.33,276384.92
297302.84,61.67,297241.17375
880914.7,187.85,880726.8375
337165.38,80.75,337084.625
364826.0,89.75,364736.25
518646.44,109.2,518537.2375
21114.086,0.0,21114.0859375
516175.8,110.0,516065.8125
276458.25,73.33,276384.92
276458.25,73.33,276384.92
284416.78,73.33,284343.45125
627372.06,111.14999999999999,627260.9125
-60880.637,0.0,-60880.63671875
494267.94,129.0,494138.9375
488421.88,119.99999999999999,488301.875
524752.9,110.0,524642.875
302099.22,96.12,302003.09875
522011.12,110.0,521901.125
291233.28,106.32999999999998,291126.95125
-32910.582,0.0,-32910.58203125
287606.06,106.0,287500.0625
524105.25,116.1,523989.15
548186.1,132.6,548053.525
164097.39,101.34,163996.050625
369525.0,90.95,369434.05
288508.9,115.0,288393.90625
425658.6,90.0,425568.59375
556375.3,110.0,556265.3125
288508.9,115.0,288393.90625
442002.22,115.0,441887.21875
349157.22,115.0,349042.21875
513336.88,110.0,513226.875
536357.8,110.0,536247.8125
536357.8,110.0,536247.8125
601403.1,124.0,601279.125
272315.25,111.00000000000001,272204.25
516792.47,119.85000000000001,516672.61875
463570.78,94.99999999999999,463475.78125
481768.88,94.99999999999999,481673.875
505774.28,90.0,505684.28125
416017.38,115.0,415902.375
349157.22,115.0,349042.21875
442002.22,115.0,441887.21875
416017.38,115.0,415902.375
442002.22,115.0,441887.21875
292225.4,115.0,292110.40625
442002.22,115.0,441887.21875
343771.1,115.0,343656.09375
483483.47,115.0,483368.46875
349157.22,115.0,349042.21875
288508.9,115.0,288393.90625
256204.25,95.4,256108.85
442002.22,115.0,441887.21875
448000.2,115.0,447885.1875
349157.22,115.0,349042.21875
349157.22,115.0,349042.21875
593486.5,115.0,593371.5
775416.06,109.0,775307.0625
442002.22,115.0,441887.21875
349157.22,115.0,349042.21875
442002.22,115.0,441887.21875
555207.1,110.0,555097.125
531039.6,110.0,530929.625
541521.44,110.0,541411.4375
547950.44,110.0,547840.4375
531039.6,110.0,530929.625
555948.4,110.0,555838.375
536357.8,110.0,536247.8125
547950.44,110.0,547840.4375
349157.22,115.0,349042.21875
349157.22,115.0,349042.21875
481796.88,110.0,481686.875
341467.6,90.0,341377.59375
442002.22,115.0,441887.21875
258736.4,115.0,258621.40625
442002.22,115.0,441887.21875
416017.38,115.0,415902.375
483483.47,115.0,483368.46875
567354.94,109.0,567245.9375
529306.06,110.0,529196.0625
292225.4,115.0,292110.40625
442002.22,115.0,441887.21875
442002.22,115.0,441887.21875
442002.22,115.0,441887.21875
349157.22,115.0,349042.21875
449005.03,90.0,448915.03125
449005.03,90.0,448915.03125
341467.6,90.0,341377.59375
483483.47,115.0,483368.46875
318626.16,115.0,318511.15625
442002.22,115.0,441887.21875
416017.38,115.0,415902.375
349157.22,115.0,349042.21875
349157.22,115.0,349042.21875
442002.22,115.0,441887.21875
442002.22,115.0,441887.21875
488756.78,92.64999999999999,488664.13125
518528.47,115.0,518413.46875
449005.03,90.0,448915.03125
329330.1,111.00000000000001,329219.09375
343771.1,115.0,343656.09375
442002.22,115.0,441887.21875
442002.22,115.0,441887.21875
520807.44,93.0,520714.4375
442002.22,115.0,441887.21875
349157.22,115.0,349042.21875
416017.38,115.0,415902.375
474720.9,93.0,474627.90625
349157.22,115.0,349042.21875
442002.22,115.0,441887.21875
567354.94,109.0,567245.9375
525307.2,110.0,525197.1875
22220.367,0.0,22220.3671875
-53351.13,0.0,-53351.12890625
527383.5,110.0,527273.5
603068.2,119.0,602949.1875
533674.5,110.0,533564.5
562882.44,110.0,562772.4375
429002.75,110.0,428892.75
496281.3,92.64999999999999,496188.6625
552814.7,110.0,552704.6875
519616.6,110.0,519506.59375
556762.6,110.0,556652.625
495972.28,110.0,495862.28125
550465.0,110.0,550355.0
539003.3,110.0,538893.3125
550465.0,110.0,550355.0
550465.0,110.0,550355.0
526708.44,119.99999999999999,526588.4375
475037.8,110.0,474927.8125
571122.4,115.0,571007.375
534624.44,110.0,534514.4375
543370.3,110.0,543260.3125
578829.8,139.0,578690.8125
474286.97,116.1,474170.86875
529426.4,110.0,529316.375
549579.06,110.0,549469.0625
581500.44,121.0,581379.4375
505038.84,92.35,504946.49375
507835.22,119.99999999999999,507715.21875
485089.38,109.0,484980.375
534624.44,110.0,534514.4375
534624.44,110.0,534514.4375
531877.9,110.0,531767.875
416274.38,94.99999999999999,416179.375
569167.1,94.99999999999999,569072.125
412558.9,94.99999999999999,412463.90625
513105.44,92.35,513013.0875
513105.44,92.35,513013.0875
515430.88,110.0,515320.875
505038.84,92.35,504946.49375
507006.9,110.0,506896.90625
584455.5,119.0,584336.5
386094.1,83.85,386010.24375
463527.88,80.39,463447.485
388382.28,92.64999999999999,388289.63125
511650.22,109.0,511541.21875
440934.4,84.85,440849.55625
536777.25,110.0,536667.25
536777.25,110.0,536667.25
388382.28,92.64999999999999,388289.63125
359974.97,92.64999999999999,359882.31875
536777.25,110.0,536667.25
467855.2,109.0,467746.1875
555421.7,110.0,555311.6875
563373.25,110.0,563263.25
433655.7,126.9,433528.7875
578776.8,115.0,578661.8125
503428.38,109.0,503319.375
433655.7,126.9,433528.7875
555421.7,110.0,555311.6875
594630.56,115.0,594515.5625
487836.06,136.1,487699.9625
378497.22,116.1,378381.11875
669119.25,146.0,668973.25
525064.1,110.0,524954.125
623252.2,92.64999999999999,623159.5375
504229.12,110.0,504119.125
445862.88,92.64999999999999,445770.225
561044.0,109.0,560935.0
541184.94,110.0,541074.9375
-16569.465,6.0,-16575.46484375
472753.25,110.0,472643.25
563613.7,110.0,563503.6875
484170.66,110.08,484060.57625
536093.94,110.0,535983.9375
580225.2,119.0,580106.1875
554742.25,110.0,554632.25
554742.25,110.0,554632.25
590217.5,148.0,590069.5
463021.3,109.65,462911.6625
563613.7,110.0,563503.6875
563373.25,110.0,563263.25
491663.1,116.1,491546.99375
501628.7,110.0,501518.6875
597166.7,141.3,597025.3875
588521.6,115.0,588406.625
316214.7,73.07,316141.6175
554742.25,110.0,554632.25
563888.0,110.0,563778.0
475037.8,110.0,474927.8125
549579.06,110.0,549469.0625
328167.66,87.67,328079.98625
-44706.637,0.0,-44706.63671875
395964.34,109.0,395855.34375
528901.2,110.0,528791.1875
559984.2,110.0,559874.1875
559984.2,110.0,559874.1875
476540.7,110.0,476430.6875
587756.5,116.0,587640.5
514700.7,110.0,514590.6875
772675.44,183.0,772492.4375
333795.03,90.97000000000001,333704.06125
475160.7,110.0,475050.6875
508372.34,108.9,508263.44375
188140.98,69.01,188071.974375
517718.1,121.0,517597.09375
484074.4,117.86999999999999,483956.53625
499334.66,119.99999999999999,499214.65625
526489.56,110.0,526379.5625
394967.28,102.68,394864.60125
503560.44,110.0,503450.4375
495408.7,109.0,495299.6875
560672.44,110.0,560562.4375
546802.9,110.0,546692.875
554507.8,110.0,554397.8125
371646.88,97.99999999999999,371548.875
460808.22,118.0,460690.21875
526415.9,92.64999999999999,526323.225
526415.9,92.64999999999999,526323.225
455876.34,116.1,455760.24375
470122.97,115.6,470007.36875
399391.88,104.21000000000001,399287.665
565648.4,138.6,565509.775
471991.78,117.86999999999999,471873.91125
516102.88,110.0,515992.875
372650.0,147.3,372502.7
471423.6,110.0,471313.59375
742808.7,174.6,742634.0875
547966.25,121.0,547845.25
243438.58,72.25,243366.328125
500837.03,103.55000000000001,500733.48125
430800.9,102.85,430698.05625
441938.75,121.0,441817.75
534073.0,110.0,533963.0
543883.75,110.0,543773.75
560924.2,110.0,560814.1875
504893.75,110.0,504783.75
537563.7,110.70000000000002,537452.9875
525268.06,110.0,525158.0625
468330.56,108.9,468221.6625
311684.7,118.0,311566.6875
970240.25,214.99999999999997,970025.25
498009.6,110.0,497899.59375
455468.2,109.0,455359.1875
528901.2,110.0,528791.1875
527399.94,110.0,527289.9375
532196.3,110.0,532086.3125
548666.3,110.0,548556.3125
527288.2,110.0,527178.1875
644878.8,157.0,644721.8125
540758.2,109.84999999999998,540648.3375
496784.8,119.0,496665.8125
590537.56,121.0,590416.5625
537063.5,128.4,536935.1
554806.25,132.6,554673.65
537317.8,128.4,537189.4125
339122.2,109.0,339013.1875
-90915.39,0.0,-90915.390625
664759.8,146.0,664613.8125
605868.5,146.0,605722.5
652560.1,157.0,652403.125
602816.25,119.99999999999999,602696.25
621044.56,146.0,620898.5625
296086.1,80.24,296005.85375
284528.88,98.86999999999999,284430.005
284919.25,73.07,284846.18
570698.6,126.9,570571.725
862218.6,200.0,862018.625
543707.75,141.68,543566.07
375396.38,116.1,375280.275
570680.6,119.99999999999999,570560.625
327002.2,87.67,326914.5175
447080.78,84.56,446996.22125
617655.06,136.0,617519.0625
581992.75,126.9,581865.85
747186.7,173.67,747013.0175
572711.8,109.0,572602.8125
577656.5,130.0,577526.5
384712.6,103.53,384609.06375
410859.88,129.59,410730.285
284353.38,98.86999999999999,284254.505
731073.2,177.0,730896.1875
578195.94,157.0,578038.9375
654051.6,121.5,653930.125
654051.6,121.5,653930.125
216070.03,72.25,215997.78125
503270.97,117.9,503153.06875
433350.5,109.2,433241.3
586238.06,126.9,586111.1625
914034.8,211.0,913823.8125
577464.5,110.8,577353.7
304072.6,106.2,303966.39375
338876.5,85.0,338791.5
338876.5,85.0,338791.5
338876.5,85.0,338791.5
573806.0,126.9,573679.1
281176.03,87.67,281088.36125
380887.28,87.67,380799.61125
564585.1,126.9,564458.225
513608.62,110.8,513497.825
498163.1,135.0,498028.09375
565699.7,119.99999999999999,565579.6875
889030.56,213.0,888817.5625
463520.7,116.1,463404.5875
586429.4,132.0,586297.375
942401.4,217.1,942184.275
637950.75,130.0,637820.75
637950.75,130.0,637820.75
637950.75,130.0,637820.75
519378.94,116.49000000000001,519262.4475
637950.75,130.0,637820.75
611650.5,119.99999999999999,611530.5
542199.44,116.49000000000001,542082.9475
611650.5,119.99999999999999,611530.5
584702.6,119.99999999999999,584582.625
637950.75,130.0,637820.75
479640.47,121.0,479519.46875
589947.94,130.0,589817.9375
637950.75,130.0,637820.75
622122.3,119.99999999999999,622002.3125
637950.75,130.0,637820.75
611650.5,119.99999999999999,611530.5
379717.78,115.2,379602.58125
637950.75,130.0,637820.75
637950.75,130.0,637820.75
456046.88,116.1,455930.775
534235.6,153.3,534082.325
461897.22,116.1,461781.11875
608129.9,160.8,607969.075
552479.1,128.8,552350.325
764809.0,191.00000000000003,764618.0
673390.9,140.4,673250.475
615282.94,136.0,615146.9375
434881.84,92.28000000000002,434789.56375
439955.28,116.1,439839.18125
575089.06,136.2,574952.8625
636268.56,136.0,636132.5625
420882.56,97.70999999999998,420784.8525
285204.5,103.68000000000002,285100.82
285204.5,103.68000000000002,285100.82
420882.56,97.70999999999998,420784.8525
512171.9,129.59,512042.31625
439955.28,116.1,439839.18125
461897.22,116.1,461781.11875
413733.38,97.70999999999998,413635.665
420882.56,97.70999999999998,420784.8525
614072.5,136.0,613936.5
686840.6,152.0,686688.625
654051.6,121.5,653930.125
573806.0,126.9,573679.1
654051.6,121.5,653930.125
557193.7,110.0,557083.6875
527339.8,121.5,527218.3125
463629.22,116.1,463513.11875
597437.94,119.99999999999999,597317.9375
615211.5,136.0,615075.5
907856.4,198.90000000000003,907657.475
530351.3,126.9,530224.4125
530351.3,126.9,530224.4125
527764.6,119.85000000000001,527644.775
565991.8,126.9,565864.9125
527639.56,126.0,527513.5625
286457.3,80.75,286376.5625
500838.97,108.57,500730.39875
293347.22,80.75,293266.46875
412019.94,94.34999999999998,411925.5875
451147.78,133.95,451013.83125
398267.06,76.5,398190.5625
619168.7,126.9,619041.7875
598426.3,159.3,598267.0125
840451.8,210.60000000000002,840241.2125
580192.9,158.53,580034.345
406987.72,103.68000000000002,406884.03875
427969.12,90.67,427878.455
392471.22,103.68000000000002,392367.53875
651018.9,159.3,650859.575
612440.75,135.9,612304.85
422483.53,116.1,422367.43125
427969.12,90.67,427878.455
557793.75,166.0,557627.75
428058.8,90.67,427968.1425
427969.12,90.67,427878.455
382947.44,75.33,382872.1075
427969.12,90.67,427878.455
552406.3,143.1,552263.2125
536209.7,135.9,536073.7875
526620.7,126.9,526493.7875
428058.8,90.67,427968.1425
427969.12,90.67,427878.455
427969.12,90.67,427878.455
427969.12,90.67,427878.455
427969.12,90.67,427878.455
382947.44,75.33,382872.1075
427969.12,90.67,427878.455
427969.12,90.67,427878.455
359053.5,80.75,358972.75
427969.12,90.67,427878.455
408406.34,75.33,408331.01375
-47694.81,0.0,-47694.80859375
427969.12,90.67,427878.455
427969.12,90.67,427878.455
427969.12,90.67,427878.455
396303.84,75.33,396228.51375
364480.22,80.75,364399.46875
448236.75,94.34999999999998,448142.4
448236.75,94.34999999999998,448142.4
534712.7,116.1,534596.5875
542290.7,116.1,542174.5875
490599.3,126.9,490472.4125
471675.28,111.11,471564.17125
265811.06,75.0,265736.0625
427969.12,90.67,427878.455
491734.75,113.48000000000002,491621.27
417142.53,126.9,417015.63125
564274.56,129.0,564145.5625
417142.53,126.9,417015.63125
491734.75,113.48000000000002,491621.27
427969.12,90.67,427878.455
584909.56,159.3,584750.2625
364480.22,80.75,364399.46875
427969.12,90.67,427878.455
591748.5,132.6,591615.9
597990.0,135.0,597855.0
632905.25,131.0,632774.25
522837.47,119.85000000000001,522717.61875
490599.3,126.9,490472.4125
388056.9,75.33,387981.57625
427969.12,90.67,427878.455
427969.12,90.67,427878.455
427969.12,90.67,427878.455
-105864.81,0.0,-105864.8125
427969.12,90.67,427878.455
572630.2,121.0,572509.1875
427969.12,90.67,427878.455
371226.75,75.33,371151.42
427969.12,90.67,427878.455
386087.6,90.67,385996.92375
371226.75,75.33,371151.42
427969.12,90.67,427878.455
348579.44,74.0,348505.4375
418358.94,100.0,418258.9375
319630.88,75.33,319555.545
427969.12,90.67,427878.455
427969.12,90.67,427878.455
723737.9,135.0,723602.875
429838.38,109.65,429728.725
431201.84,94.34999999999998,431107.49375
383041.7,85.47,382956.2175
517608.66,119.99999999999999,517488.65625
650150.2,151.0,649999.1875
582233.4,136.0,582097.375
492400.1,159.3,492240.79375
-48361.574,0.0,-48361.57421875
231907.28,69.74,231837.54125
435866.06,94.34999999999998,435771.7125
427584.4,109.0,427475.40625
615677.4,143.1,615534.275
566054.1,126.9,565927.225
408632.44,105.26,408527.1775
407796.2,105.26,407690.9275
501343.78,79.0,501264.78125
528259.4,129.0,528130.375
573027.9,106.0,572921.875
384390.84,83.0,384307.84375
616372.1,140.4,616231.725
406103.62,94.34999999999998,406009.275
558832.94,132.85,558700.0875
451726.8,102.30000000000001,451624.5125
425145.72,102.30000000000001,425043.41875
372257.28,88.0,372169.28125
442941.03,102.30000000000001,442838.73125
317921.28,85.0,317836.28125
476569.94,101.0,476468.9375
510142.9,137.0,510005.90625
444108.7,97.02,444011.6675
437429.94,99.0,437330.9375
458754.1,102.30000000000001,458651.79375
392786.44,89.00000000000001,392697.4375
432069.22,94.99999999999999,431974.21875
468416.84,108.5,468308.34375
613383.56,133.45,613250.1125
667390.94,177.45,667213.4875
574412.8,127.0,574285.8125
896150.25,198.90000000000003,895951.35
595012.56,135.0,594877.5625
431810.72,102.30000000000001,431708.41875
440746.12,99.0,440647.125
529276.7,119.85000000000001,529156.8375
406103.62,94.34999999999998,406009.275
320142.7,89.00000000000001,320053.6875
507810.2,85.0,507725.1875
652067.94,145.8,651922.1375
268590.44,72.25,268518.1875
343710.47,80.75,343629.71875
442941.03,102.30000000000001,442838.73125
544076.6,89.00000000000001,543987.625
526251.9,104.0,526147.875
929815.56,204.61999999999998,929610.9425
547722.9,120.50000000000001,547602.375
478513.0,84.0,478429.0
511080.94,119.85000000000001,510961.0875
590323.94,119.85000000000001,590204.0875
457206.9,101.0,457105.90625
837612.6,89.00000000000001,837523.625
517992.88,94.99999999999999,517897.875
437269.44,78.8,437190.6375
325968.62,78.8,325889.825
532668.5,119.5,532549.0
546363.7,119.5,546244.1875
846650.25,108.00000000000001,846542.25
451671.2,84.0,451587.1875
332427.6,79.0,332348.59375
494485.4,87.0,494398.40625
326331.84,65.14,326266.70375
268269.2,79.2,268189.9875
770956.44,100.0,770856.4375
365050.16,99.0,364951.15625
609788.56,150.33,609638.2325
541947.94,94.99999999999999,541852.9375
451447.03,89.00000000000001,451358.03125
484306.6,89.25,484217.34375
422748.22,89.00000000000001,422659.21875
291304.53,79.0,291225.53125
525034.56,111.00000000000001,524923.5625
495954.94,91.0,495863.9375
518737.38,99.0,518638.375
321579.22,80.75,321498.46875
467212.84,119.85000000000001,467092.99375
556559.56,146.2,556413.3625
279321.03,80.24,279240.79125
243871.36,80.24,243791.119375
617012.94,159.3,616853.6375
356784.6,80.24,356704.35375
422072.62,91.0,421981.625
585979.9,177.3,585802.575
395793.56,104.0,395689.5625
396082.34,90.95,395991.39375
360806.7,80.75,360725.9375
394414.03,94.99999999999999,394319.03125
505011.12,115.0,504896.125
515039.1,111.00000000000001,514928.09375
515039.1,111.00000000000001,514928.09375
399692.5,102.33,399590.17
488614.72,111.00000000000001,488503.71875
765162.5,167.4,764995.1
568005.9,159.33,567846.545
395298.4,102.33,395196.07625
428899.0,94.34999999999998,428804.65
441307.12,109.65,441197.475
417648.66,109.65,417539.00625
410075.28,91.0,409984.28125
